elapsed_ms,timestamp,angle,feedback,zone
21633,00:00:21.633,26.06,0,green
21761,00:00:21.761,25.10,0,green
21893,00:00:21.893,23.94,0,green
21993,00:00:21.993,21.46,0,green
22120,00:00:22.120,22.78,0,green
22246,00:00:22.246,22.99,0,green
22371,00:00:22.371,23.66,0,green
22504,00:00:22.504,25.22,0,green
22639,00:00:22.639,27.22,0,green
22777,00:00:22.777,30.26,0,yellow
22903,00:00:22.903,29.82,0,green
23004,00:00:23.004,30.92,0,yellow
23129,00:00:23.129,31.76,0,yellow
23253,00:00:23.253,27.12,0,green
23386,00:00:23.386,25.34,0,green
23526,00:00:23.526,21.49,0,green
23660,00:00:23.660,22.03,0,green
23792,00:00:23.792,19.76,0,green
23915,00:00:23.915,20.23,0,green
24054,00:00:24.054,19.77,0,green
24188,00:00:24.188,25.40,0,green
24314,00:00:24.314,30.38,0,yellow
24416,00:00:24.416,27.46,0,green
24521,00:00:24.521,26.02,0,green
24641,00:00:24.641,26.36,0,green
24761,00:00:24.761,27.24,0,green
24906,00:00:24.906,27.72,0,green
25042,00:00:25.042,26.53,0,green
25176,00:00:25.176,23.67,0,green
25306,00:00:25.306,21.54,0,green
25438,00:00:25.438,20.61,0,green
25564,00:00:25.564,22.69,0,green
25701,00:00:25.701,24.11,0,green
25833,00:00:25.833,24.67,0,green
25976,00:00:25.976,23.90,0,green
26105,00:00:26.105,24.66,0,green
26246,00:00:26.246,25.94,0,green
26376,00:00:26.376,25.99,0,green
26511,00:00:26.511,25.89,0,green
26639,00:00:26.639,25.85,0,green
26767,00:00:26.767,26.30,0,green
26893,00:00:26.893,25.89,0,green
27023,00:00:27.023,25.91,0,green
27156,00:00:27.156,25.46,0,green
27294,00:00:27.294,25.23,0,green
27440,00:00:27.440,24.94,0,green
27572,00:00:27.572,24.58,0,green
27715,00:00:27.715,25.12,0,green
27842,00:00:27.842,24.72,0,green
27979,00:00:27.979,24.40,0,green
28111,00:00:28.111,24.32,0,green
28243,00:00:28.243,24.17,0,green
28375,00:00:28.375,22.50,0,green
28508,00:00:28.508,27.91,0,green
28637,00:00:28.637,25.06,0,green
28767,00:00:28.767,21.95,0,green
28913,00:00:28.913,19.62,0,green
29036,00:00:29.036,22.29,0,green
29179,00:00:29.179,22.03,0,green
29279,00:00:29.279,23.89,0,green
29418,00:00:29.418,27.57,0,green
29542,00:00:29.542,29.92,0,green
29678,00:00:29.678,34.31,0,yellow
29814,00:00:29.814,32.88,0,yellow
29949,00:00:29.949,31.53,0,yellow
30077,00:00:30.077,29.28,0,green
30213,00:00:30.213,25.15,0,green
30347,00:00:30.347,22.85,0,green
30489,00:00:30.489,20.90,0,green
30615,00:00:30.615,21.40,0,green
30757,00:00:30.757,19.45,0,green
30891,00:00:30.891,20.48,0,green
31023,00:00:31.023,23.64,0,green
31126,00:00:31.126,27.45,0,green
31261,00:00:31.261,30.49,0,yellow
31404,00:00:31.404,30.13,0,yellow
31533,00:00:31.533,26.85,0,green
31633,00:00:31.633,25.58,0,green
31767,00:00:31.767,23.78,0,green
31898,00:00:31.898,28.43,0,green
32033,00:00:32.033,30.17,0,yellow
32157,00:00:32.157,23.75,0,green
32291,00:00:32.291,22.19,0,green
32418,00:00:32.418,18.49,0,green
32550,00:00:32.550,19.43,0,green
32672,00:00:32.672,20.68,0,green
32815,00:00:32.815,21.66,0,green
