elapsed_ms,timestamp,angle,feedback,zone
0,00:00:00.000,60.7,0,red
150,00:00:00.150,33.22,0,yellow
300,00:00:00.300,14.47,0,green
450,00:00:00.450,7.6,0,green
600,00:00:00.600,5.23,0,green
750,00:00:00.750,4.54,0,green
900,00:00:00.900,5.52,0,green
1050,00:00:01.050,8.19,0,green
1200,00:00:01.200,9.5,0,green
1350,00:00:01.350,9.83,0,green
1500,00:00:01.500,10.09,0,green
1650,00:00:01.650,12.05,0,green
1800,00:00:01.800,18.36,0,green
1950,00:00:01.950,27.52,0,green
2100,00:00:02.100,41.51,0,yellow
2250,00:00:02.250,56.99,0,yellow
2400,00:00:02.400,70.61,0,red
2550,00:00:02.550,80.57,0,red
2700,00:00:02.700,85.48,0,red
2850,00:00:02.850,86.41,0,red
3000,00:00:03.000,84.71,0,red
3150,00:00:03.150,83.43,0,red
3300,00:00:03.300,82.81,0,red
3450,00:00:03.450,80.89,0,red
3600,00:00:03.600,78.54,0,red
3750,00:00:03.750,74.62,0,red
3900,00:00:03.900,65.95,0,red
4050,00:00:04.050,55.24,0,yellow
4200,00:00:04.200,35.55,0,yellow
4350,00:00:04.350,20.93,0,green
4500,00:00:04.500,17.73,0,green
4650,00:00:04.650,13.26,0,green
4800,00:00:04.800,11.12,0,green
4950,00:00:04.950,11.17,0,green
5100,00:00:05.100,11.81,0,green
5250,00:00:05.250,8.62,0,green
5400,00:00:05.400,10.71,0,green
5550,00:00:05.550,20.71,0,green
5700,00:00:05.700,26.22,0,green
5850,00:00:05.850,33.74,0,yellow
6000,00:00:06.000,42.2,0,yellow
6150,00:00:06.150,48.17,0,yellow
6300,00:00:06.300,53.73,0,yellow
6450,00:00:06.450,54.11,0,yellow
6600,00:00:06.600,53.64,0,yellow
6750,00:00:06.750,57.63,0,yellow
6900,00:00:06.900,62.25,0,red
7050,00:00:07.050,66.57,0,red
7200,00:00:07.200,69.59,0,red
7350,00:00:07.350,71.29,0,red
7500,00:00:07.500,72.2,0,red
7650,00:00:07.650,73.14,0,red
7800,00:00:07.800,70.92,0,red
7950,00:00:07.950,69.23,0,red
8100,00:00:08.100,69.81,0,red
8250,00:00:08.250,70.52,0,red
8400,00:00:08.400,69.99,0,red
8550,00:00:08.550,70.84,0,red
8700,00:00:08.700,71.5,0,red
8850,00:00:08.850,72.26,0,red
9000,00:00:09.000,72.46,0,red
9150,00:00:09.150,71.63,0,red
9300,00:00:09.300,70.25,0,red
9450,00:00:09.450,69.23,0,red
9600,00:00:09.600,71.26,0,red
9750,00:00:09.750,73.28,0,red
9900,00:00:09.900,74.29,0,red
10050,00:00:10.050,74.19,0,red
10200,00:00:10.200,73.57,0,red
10350,00:00:10.350,72.94,0,red
10500,00:00:10.500,66.86,0,red
10650,00:00:10.650,45.71,0,yellow
10800,00:00:10.800,16.27,0,green
10950,00:00:10.950,10.73,0,green
11100,00:00:11.100,29.83,0,green
11250,00:00:11.250,46.27,0,yellow
11400,00:00:11.400,34.02,0,yellow
11550,00:00:11.550,18.08,0,green
11700,00:00:11.700,7.11,0,green
11850,00:00:11.850,4.5,0,green
12000,00:00:12.000,6.55,0,green
12150,00:00:12.150,6.66,0,green
12300,00:00:12.300,15.72,0,green
12450,00:00:12.450,9.21,0,green
12600,00:00:12.600,7.73,0,green
12750,00:00:12.750,16.62,0,green
12900,00:00:12.900,28.79,0,green
13050,00:00:13.050,29.15,0,green
13200,00:00:13.200,28.11,0,green
13350,00:00:13.350,28.57,0,green
13500,00:00:13.500,31.54,0,yellow
13650,00:00:13.650,33.39,0,yellow
13800,00:00:13.800,33.16,0,yellow
13950,00:00:13.950,32.7,0,yellow
14100,00:00:14.100,31.66,0,yellow
14250,00:00:14.250,31.7,0,yellow
14400,00:00:14.400,30.97,0,yellow
14550,00:00:14.550,29.26,0,green
14700,00:00:14.700,27.45,0,green
14850,00:00:14.850,26.08,0,green
15000,00:00:15.000,24.33,0,green
15150,00:00:15.150,22.77,0,green
15300,00:00:15.300,22.17,0,green
15450,00:00:15.450,23.01,0,green
15600,00:00:15.600,22.51,0,green
15750,00:00:15.750,20.18,0,green
15900,00:00:15.900,16.66,0,green
16050,00:00:16.050,13.49,0,green
16200,00:00:16.200,13.2,0,green
16350,00:00:16.350,14.66,0,green
16500,00:00:16.500,16.5,0,green
