elapsed_ms,timestamp,angle,feedback,zone
0,00:00:00.000,61.68,0,red
150,00:00:00.150,35.91,0,yellow
300,00:00:00.300,14.91,0,green
450,00:00:00.450,5.05,0,green
600,00:00:00.600,0.87,0,green
750,00:00:00.750,1.07,0,green
900,00:00:00.900,1.6,0,green
1050,00:00:01.050,1.56,0,green
1200,00:00:01.200,1.4,0,green
1350,00:00:01.350,1.25,0,green
1500,00:00:01.500,1.04,0,green
1650,00:00:01.650,1.01,0,green
1800,00:00:01.800,1.68,0,green
1950,00:00:01.950,3.08,0,green
2100,00:00:02.100,4.28,0,green
2250,00:00:02.250,6.58,0,green
2400,00:00:02.400,8.19,0,green
2550,00:00:02.550,9.07,0,green
2700,00:00:02.700,9.93,0,green
2850,00:00:02.850,8.48,0,green
3000,00:00:03.000,6.38,0,green
3150,00:00:03.150,7.16,0,green
3300,00:00:03.300,7.67,0,green
3450,00:00:03.450,7.14,0,green
3600,00:00:03.600,4.53,0,green
3750,00:00:03.750,3.42,0,green
3900,00:00:03.900,4.02,0,green
4050,00:00:04.050,4.29,0,green
4200,00:00:04.200,4.0,0,green
4350,00:00:04.350,4.46,0,green
4500,00:00:04.500,5.03,0,green
4650,00:00:04.650,5.44,0,green
4800,00:00:04.800,4.31,0,green
4950,00:00:04.950,3.52,0,green
5100,00:00:05.100,2.15,0,green
5250,00:00:05.250,2.44,0,green
5400,00:00:05.400,3.37,0,green
5550,00:00:05.550,5.55,0,green
5700,00:00:05.700,6.94,0,green
5850,00:00:05.850,3.47,0,green
6000,00:00:06.000,4.52,0,green
6150,00:00:06.150,3.43,0,green
6300,00:00:06.300,2.88,0,green
6450,00:00:06.450,2.83,0,green
6600,00:00:06.600,3.34,0,green
6750,00:00:06.750,3.88,0,green
6900,00:00:06.900,3.66,0,green
7050,00:00:07.050,3.14,0,green
7200,00:00:07.200,2.72,0,green
7350,00:00:07.350,2.83,0,green
7500,00:00:07.500,2.77,0,green
7650,00:00:07.650,2.79,0,green
7800,00:00:07.800,2.94,0,green
7950,00:00:07.950,3.56,0,green
8100,00:00:08.100,3.73,0,green
8250,00:00:08.250,3.48,0,green
8400,00:00:08.400,3.16,0,green
8550,00:00:08.550,3.11,0,green
8700,00:00:08.700,3.35,0,green
8850,00:00:08.850,5.32,0,green
9000,00:00:09.000,4.97,0,green
9150,00:00:09.150,3.0,0,green
9300,00:00:09.300,2.15,0,green
9450,00:00:09.450,1.9,0,green
9600,00:00:09.600,5.26,0,green
9750,00:00:09.750,12.27,0,green
9900,00:00:09.900,16.79,0,green
10050,00:00:10.050,14.69,0,green
10200,00:00:10.200,17.35,0,green
10350,00:00:10.350,22.12,0,green
10500,00:00:10.500,24.24,0,green
10650,00:00:10.650,21.47,0,green
10800,00:00:10.800,17.4,0,green
10950,00:00:10.950,13.55,0,green
11100,00:00:11.100,6.75,0,green
11250,00:00:11.250,9.12,0,green
11400,00:00:11.400,15.89,0,green
11550,00:00:11.550,16.05,0,green
11700,00:00:11.700,13.47,0,green
11850,00:00:11.850,8.41,0,green
12000,00:00:12.000,6.22,0,green
12150,00:00:12.150,5.05,0,green
12300,00:00:12.300,6.38,0,green
12450,00:00:12.450,6.41,0,green
12600,00:00:12.600,3.41,0,green
12750,00:00:12.750,7.14,0,green
12900,00:00:12.900,13.91,0,green
13050,00:00:13.050,17.55,0,green
13200,00:00:13.200,14.88,0,green
13350,00:00:13.350,11.88,0,green
13500,00:00:13.500,13.56,0,green
13650,00:00:13.650,14.4,0,green
13800,00:00:13.800,14.58,0,green
13950,00:00:13.950,20.94,0,green
14100,00:00:14.100,21.11,0,green
14250,00:00:14.250,28.26,0,green
14400,00:00:14.400,27.87,0,green
14550,00:00:14.550,27.79,0,green
14700,00:00:14.700,34.96,0,yellow
14850,00:00:14.850,46.65,0,yellow
15000,00:00:15.000,46.94,0,yellow
15150,00:00:15.150,59.44,0,yellow
15300,00:00:15.300,72.69,0,red
15450,00:00:15.450,78.91,0,red
15600,00:00:15.600,72.36,0,red
15750,00:00:15.750,68.83,0,red
15900,00:00:15.900,67.29,0,red
16050,00:00:16.050,67.09,0,red
16200,00:00:16.200,71.31,0,red
16350,00:00:16.350,74.77,0,red
16500,00:00:16.500,77.75,0,red
16650,00:00:16.650,79.8,0,red
16800,00:00:16.800,84.3,0,red
16950,00:00:16.950,89.01,0,red
17100,00:00:17.100,90.47,0,red
17250,00:00:17.250,89.35,0,red
17400,00:00:17.400,88.01,0,red
17550,00:00:17.550,86.01,0,red
17700,00:00:17.700,83.32,0,red
17850,00:00:17.850,81.38,0,red
18000,00:00:18.000,81.34,0,red
18150,00:00:18.150,78.66,0,red
18300,00:00:18.300,74.4,0,red
18450,00:00:18.450,74.81,0,red
18600,00:00:18.600,73.19,0,red
18750,00:00:18.750,77.18,0,red
18900,00:00:18.900,91.14,0,red
19050,00:00:19.050,99.89,0,red
19200,00:00:19.200,99.49,0,red
19350,00:00:19.350,92.34,0,red
19500,00:00:19.500,83.3,0,red
19650,00:00:19.650,80.61,0,red
19800,00:00:19.800,81.9,0,red
19950,00:00:19.950,85.6,0,red
20100,00:00:20.100,68.45,0,red
20250,00:00:20.250,38.04,0,yellow
20400,00:00:20.400,22.5,0,green
20550,00:00:20.550,15.03,0,green
20700,00:00:20.700,17.5,0,green
20850,00:00:20.850,29.4,0,green
21000,00:00:21.000,25.88,0,green
21150,00:00:21.150,25.8,0,green
21300,00:00:21.300,21.63,0,green
21450,00:00:21.450,25.96,0,green
21600,00:00:21.600,29.3,0,green
21750,00:00:21.750,30.74,0,yellow
21900,00:00:21.900,21.96,0,green
22050,00:00:22.050,14.65,0,green
22200,00:00:22.200,15.32,0,green
22350,00:00:22.350,14.93,0,green
22500,00:00:22.500,17.32,0,green
22650,00:00:22.650,20.21,0,green
22800,00:00:22.800,23.0,0,green
22950,00:00:22.950,22.4,0,green
23100,00:00:23.100,18.23,0,green
23250,00:00:23.250,17.11,0,green
23400,00:00:23.400,13.72,0,green
23550,00:00:23.550,15.61,0,green
23700,00:00:23.700,17.53,0,green
23850,00:00:23.850,20.96,0,green
24000,00:00:24.000,21.43,0,green
24150,00:00:24.150,18.18,0,green
24300,00:00:24.300,22.11,0,green
24450,00:00:24.450,22.71,0,green
24600,00:00:24.600,17.71,0,green
24750,00:00:24.750,20.59,0,green
24900,00:00:24.900,24.07,0,green
25050,00:00:25.050,24.08,0,green
25200,00:00:25.200,17.02,0,green
25350,00:00:25.350,14.94,0,green
25500,00:00:25.500,16.22,0,green
25650,00:00:25.650,15.32,0,green
25800,00:00:25.800,16.83,0,green
25950,00:00:25.950,21.22,0,green
26100,00:00:26.100,19.68,0,green
26250,00:00:26.250,12.25,0,green
26400,00:00:26.400,7.72,0,green
26550,00:00:26.550,12.58,0,green
26700,00:00:26.700,11.9,0,green
26850,00:00:26.850,4.8,0,green
27000,00:00:27.000,8.37,0,green
27150,00:00:27.150,10.1,0,green
27300,00:00:27.300,15.21,0,green
27450,00:00:27.450,11.31,0,green
27600,00:00:27.600,7.48,0,green
27750,00:00:27.750,8.56,0,green
27900,00:00:27.900,11.96,0,green
28050,00:00:28.050,16.32,0,green
28200,00:00:28.200,19.21,0,green
28350,00:00:28.350,17.85,0,green
28500,00:00:28.500,14.54,0,green
28650,00:00:28.650,16.6,0,green
28800,00:00:28.800,18.11,0,green
28950,00:00:28.950,20.34,0,green
29100,00:00:29.100,30.51,0,yellow
29250,00:00:29.250,28.87,0,green
29400,00:00:29.400,16.28,0,green
29550,00:00:29.550,8.86,0,green
29700,00:00:29.700,11.72,0,green
29850,00:00:29.850,9.95,0,green
30000,00:00:30.000,12.45,0,green
30150,00:00:30.150,15.12,0,green
30300,00:00:30.300,12.73,0,green
30450,00:00:30.450,16.44,0,green
30600,00:00:30.600,16.91,0,green
30750,00:00:30.750,7.84,0,green
30900,00:00:30.900,8.15,0,green
31050,00:00:31.050,7.22,0,green
31200,00:00:31.200,6.06,0,green
31350,00:00:31.350,5.26,0,green
31500,00:00:31.500,5.12,0,green
31650,00:00:31.650,10.39,0,green
31800,00:00:31.800,15.98,0,green
31950,00:00:31.950,10.34,0,green
32100,00:00:32.100,11.88,0,green
32250,00:00:32.250,16.23,0,green
32400,00:00:32.400,14.79,0,green
32550,00:00:32.550,8.62,0,green
32700,00:00:32.700,11.08,0,green
32850,00:00:32.850,10.91,0,green
33000,00:00:33.000,8.13,0,green
