elapsed_ms,timestamp,angle,feedback,zone
23550,00:00:23.550,35.17,0,yellow
23700,00:00:23.700,39.87,0,yellow
23850,00:00:23.850,39.76,0,yellow
24000,00:00:24.000,40.73,0,yellow
24150,00:00:24.150,36.19,0,yellow
24300,00:00:24.300,29.98,0,green
24450,00:00:24.450,30.79,0,yellow
24600,00:00:24.600,32.72,0,yellow
24750,00:00:24.750,39.14,0,yellow
24900,00:00:24.900,46.89,0,yellow
25050,00:00:25.050,49.82,0,yellow
25200,00:00:25.200,48.65,0,yellow
25350,00:00:25.350,39.81,0,yellow
25500,00:00:25.500,33.00,0,yellow
25650,00:00:25.650,32.38,0,yellow
25800,00:00:25.800,25.52,0,green
25950,00:00:25.950,24.12,0,green
26100,00:00:26.100,25.27,0,green
26250,00:00:26.250,27.76,0,green
26400,00:00:26.400,30.10,0,yellow
26550,00:00:26.550,21.88,0,green
26700,00:00:26.700,18.83,0,green
26850,00:00:26.850,16.90,0,green
27000,00:00:27.000,20.23,0,green
27150,00:00:27.150,28.21,0,green
27300,00:00:27.300,30.94,0,yellow
27450,00:00:27.450,30.36,0,yellow
27600,00:00:27.600,27.97,0,green
27750,00:00:27.750,21.67,0,green
27900,00:00:27.900,16.93,0,green
28050,00:00:28.050,17.90,0,green
28200,00:00:28.200,23.84,0,green
28350,00:00:28.350,38.07,0,yellow
28500,00:00:28.500,44.60,0,yellow
28650,00:00:28.650,56.35,0,yellow
28800,00:00:28.800,51.29,0,yellow
28950,00:00:28.950,47.48,0,yellow
29100,00:00:29.100,43.50,0,yellow
29250,00:00:29.250,46.93,0,yellow
29400,00:00:29.400,55.91,0,yellow
29550,00:00:29.550,63.69,0,red
29700,00:00:29.700,60.72,0,red
29850,00:00:29.850,55.00,0,yellow
30000,00:00:30.000,48.61,0,yellow
30150,00:00:30.150,41.13,0,yellow
30300,00:00:30.300,28.20,0,green
30450,00:00:30.450,26.71,0,green
30600,00:00:30.600,30.08,0,yellow
30750,00:00:30.750,41.44,0,yellow
30900,00:00:30.900,65.68,0,red
31050,00:00:31.050,80.90,0,red
31200,00:00:31.200,76.09,0,red
31350,00:00:31.350,66.61,0,red
31500,00:00:31.500,47.33,0,yellow
31650,00:00:31.650,44.53,0,yellow
31800,00:00:31.800,46.04,0,yellow
31950,00:00:31.950,46.73,0,yellow
32100,00:00:32.100,48.57,0,yellow
32250,00:00:32.250,52.86,0,yellow
32400,00:00:32.400,39.44,0,yellow
32550,00:00:32.550,20.00,0,green
32700,00:00:32.700,11.16,0,green
32850,00:00:32.850,22.55,0,green
33000,00:00:33.000,32.39,0,yellow
33150,00:00:33.150,24.62,0,green
33300,00:00:33.300,21.15,0,green
33450,00:00:33.450,21.97,0,green
33600,00:00:33.600,21.29,0,green
33750,00:00:33.750,17.22,0,green
33900,00:00:33.900,25.82,0,green
34050,00:00:34.050,30.89,0,yellow
34200,00:00:34.200,28.28,0,green
34350,00:00:34.350,28.36,0,green
34500,00:00:34.500,29.42,0,green
34650,00:00:34.650,23.68,0,green
34800,00:00:34.800,20.54,0,green
34950,00:00:34.950,23.36,0,green
35100,00:00:35.100,26.64,0,green
35250,00:00:35.250,27.14,0,green
35400,00:00:35.400,30.66,0,yellow
35550,00:00:35.550,32.45,0,yellow
35700,00:00:35.700,28.17,0,green
35850,00:00:35.850,29.77,0,green
36000,00:00:36.000,26.02,0,green
36150,00:00:36.150,22.93,0,green
36300,00:00:36.300,25.21,0,green
36450,00:00:36.450,25.18,0,green
36600,00:00:36.600,23.84,0,green
36750,00:00:36.750,24.68,0,green
36900,00:00:36.900,25.20,0,green
37050,00:00:37.050,28.32,0,green
37200,00:00:37.200,54.01,0,yellow
37350,00:00:37.350,64.44,0,red
37500,00:00:37.500,64.35,0,red
37650,00:00:37.650,64.76,0,red
37800,00:00:37.800,63.86,0,red
37950,00:00:37.950,62.74,0,red
38100,00:00:38.100,62.14,0,red
38250,00:00:38.250,60.01,0,red
38400,00:00:38.400,46.62,0,yellow
38550,00:00:38.550,28.75,0,green
38700,00:00:38.700,26.68,0,green
38850,00:00:38.850,29.00,0,green
39000,00:00:39.000,28.30,0,green
39150,00:00:39.150,28.26,0,green
39300,00:00:39.300,27.37,0,green
